concept_id,concept_name,concept_code,vocabulary_id,drug_group
19093207,Nifedipine 33 MG,337330,RxNorm,nifedipine
19117602,Nifedipine 20 MG [Adalat Retard 20],565908,RxNorm,nifedipine
40069144,Nifedipine Extended Release Oral Capsule,373068,RxNorm,nifedipine
40068445,Nifedipine Extended Release Oral Tablet [Slofedipine],380884,RxNorm,nifedipine
40167802,24 HR Nifedipine 90 MG Extended Release Oral Tablet [Nifediac],880437,RxNorm,nifedipine
19012824,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Adipine MR 20],151085,RxNorm,nifedipine
19061714,Nifedipine 60 MG [Nifedical],491312,RxNorm,nifedipine
19134544,Nifedipine 60 MG Extended Release Oral Capsule [Coracten XL],844727,RxNorm,nifedipine
19013393,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Adipine MR 10],151244,RxNorm,nifedipine
19054270,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Nifedipress MR 20],226663,RxNorm,nifedipine
36240921,Nifediac Pill,1183385,RxNorm,nifedipine
19134230,Nifedipine 20 MG Extended Release Oral Tablet [Cardilate MR],844410,RxNorm,nifedipine
19116850,Nifedipine 10 MG [Adipine MR 10],564952,RxNorm,nifedipine
40068424,Nifedipine Extended Release Oral Capsule [Coracten],380877,RxNorm,nifedipine
19134222,Nifedipine 60 MG [Adalat LA],844353,RxNorm,nifedipine
19024113,Nifedipine 10 MG Oral Capsule [Vasad],200884,RxNorm,nifedipine
40068437,Nifedipine Extended Release Oral Tablet [Nifedipress MR 10],380881,RxNorm,nifedipine
19134259,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA],844439,RxNorm,nifedipine
36240119,Nivaten Retard Oral Product,1184469,RxNorm,nifedipine
36236700,Calcilat Oral Product,1171525,RxNorm,nifedipine
19120471,Nifedipine 10 MG [Nivaten Retard],573967,RxNorm,nifedipine
40069152,Nifedipine Oral Capsule [Calcilat],380901,RxNorm,nifedipine
19017521,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Genalat Retard],153594,RxNorm,nifedipine
19017059,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Nifedotard 20MR],153308,RxNorm,nifedipine
36240933,Nifensar XL Pill,1183397,RxNorm,nifedipine
19112982,Nifedipine 60 MG [Adalat],491079,RxNorm,nifedipine
19134254,Nifedipine 10 MG Extended Release Oral Tablet [Cardilate MR],844434,RxNorm,nifedipine
19134264,Nifedipine 20 MG Extended Release Oral Tablet [Genalat Retard],844444,RxNorm,nifedipine
19104654,Nifedipine 0.1 MG/ML Injectable Solution,415900,RxNorm,nifedipine
19134280,Nifedipine 20 MG Extended Release Oral Capsule [Coracten],844460,RxNorm,nifedipine
1318914,Nifedipine 10 MG Oral Tablet,314132,RxNorm,nifedipine
19099857,Osmotic 24 HR Nifedipine 30 MG Extended Release Oral Tablet [Nifedical],360394,RxNorm,nifedipine
19016969,24 HR Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA],153223,RxNorm,nifedipine
36234061,Adipine MR 10 Oral Product,1170633,RxNorm,nifedipine
40069148,Nifedipine Oral Capsule [Adalat],366719,RxNorm,nifedipine
19016588,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Cardilate MR],152906,RxNorm,nifedipine
36241082,Unipine XL Oral Product,1186279,RxNorm,nifedipine
40069150,Nifedipine Oral Capsule [Angiopine],380872,RxNorm,nifedipine
19118473,Nifedipine 20 MG [Procardia],568509,RxNorm,nifedipine
19134260,Nifedipine 20 MG Extended Release Oral Tablet [Nifedotard 20MR],844440,RxNorm,nifedipine
1318917,Nifedipine 60 MG,317438,RxNorm,nifedipine
19134262,Nifedipine 10 MG Extended Release Oral Tablet [Angiopine MR],844442,RxNorm,nifedipine
19134543,Nifedipine 30 MG Extended Release Oral Capsule [Coracten XL],844726,RxNorm,nifedipine
36236349,Adalat AR Pill,1169955,RxNorm,nifedipine
36235012,Coracten XL Pill,1169503,RxNorm,nifedipine
19117608,Nifedipine 10 MG [Coracten],565916,RxNorm,nifedipine
40168080,Nifedipine 30 MG Extended Release Oral Tablet [Nifediac],880434,RxNorm,nifedipine
36236355,Adalat Retard 10 Pill,1169961,RxNorm,nifedipine
40068441,Nifedipine Extended Release Oral Tablet [Nifopress Retard],380883,RxNorm,nifedipine
19115308,Nifedipine 5 MG [Calcipine],562979,RxNorm,nifedipine
19122287,Nifedipine 60 MG [Afeditab CR],602208,RxNorm,nifedipine
36236348,Adalat AR Oral Product,1169954,RxNorm,nifedipine
19010577,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Hypolar Retard 20],108842,RxNorm,nifedipine
36233788,Adalat Retard 20 Pill,1170603,RxNorm,nifedipine
19019332,24 HR Nifedipine 60 MG Extended Release Oral Tablet,198035,RxNorm,nifedipine
19117044,Nifedipine 20 MG [Adalat LA],565200,RxNorm,nifedipine
19117606,Nifedipine 10 MG [Adalat Retard 10],565912,RxNorm,nifedipine
36233792,Adalate Pill,1170607,RxNorm,nifedipine
19003922,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Angiopine MR],104414,RxNorm,nifedipine
19107370,Nifedipine 50 MG Extended Release Oral Tablet,431813,RxNorm,nifedipine
1318853,Nifedipine,7417,RxNorm,nifedipine
36239972,Vasad Oral Product,1187570,RxNorm,nifedipine
19115856,Nifedipine 5 MG [Angiopine],563631,RxNorm,nifedipine
1318887,Nifedipine 20 MG Extended Release Oral Tablet,246262,RxNorm,nifedipine
19016346,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Nimodrel MR 20],152730,RxNorm,nifedipine
19134538,Nifedipine 10 MG Extended Release Oral Tablet [Nivaten Retard],844721,RxNorm,nifedipine
19116624,Nifedipine 20 MG [Hypolar Retard 20],564617,RxNorm,nifedipine
1318888,Nifedipine 33 MG Oral Tablet,248631,RxNorm,nifedipine
1318915,Nifedipine 10 MG,316352,RxNorm,nifedipine
19134258,Nifedipine 40 MG Extended Release Oral Tablet [Fortipine LA40],844438,RxNorm,nifedipine
36236351,Adalat LA Pill,1169957,RxNorm,nifedipine
19120539,Nifedipine 30 MG [Coracten XL],574053,RxNorm,nifedipine
1318921,Nifedipine 40 MG,337331,RxNorm,nifedipine
19062645,24 HR Nifedipine 40 MG Extended Release Oral Tablet,250384,RxNorm,nifedipine
40068426,Nifedipine Extended Release Oral Tablet [Adalat AR],380865,RxNorm,nifedipine
36240924,Nifedipress MR 10 Oral Product,1183388,RxNorm,nifedipine
40102980,Nifedipine Extended Release Oral Tablet [Adalat],491072,RxNorm,nifedipine
19107612,Mefruside 12.5 MG / Nifedipine 20 MG Oral Tablet,432767,RxNorm,nifedipine
19134547,Nifedipine 30 MG Extended Release Oral Tablet [Slofedipine XL],844730,RxNorm,nifedipine
19115729,Nifedipine 20 MG [Cardilate MR],563462,RxNorm,nifedipine
19036449,Osmotic 24 HR Nifedipine 30 MG Extended Release Oral Tablet [Procardia],207772,RxNorm,nifedipine
40068440,Nifedipine Extended Release Oral Tablet [Nifelease],380909,RxNorm,nifedipine
1318919,Nifedipine 5 MG,332549,RxNorm,nifedipine
36232387,Hypolar Retard 20 Oral Product,1176719,RxNorm,nifedipine
19003890,Nifedipine 5 MG Oral Capsule [Angiopine],104411,RxNorm,nifedipine
36240925,Nifedipress MR 10 Pill,1183389,RxNorm,nifedipine
36235010,Coracten Pill,1169501,RxNorm,nifedipine
19046430,Nifedipine 30 MG [Procardia],491288,RxNorm,nifedipine
40068776,Nifedipine Extended Release Oral Tablet [Fortipine LA40],380879,RxNorm,nifedipine
19101807,Nifedipine 30 MG Oral Tablet,391980,RxNorm,nifedipine
36226053,"ergoloid mesylates, USP / Nifedipine Pill",1162495,RxNorm,nifedipine
36236705,Calcipine Oral Product,1171530,RxNorm,nifedipine
19116885,Nifedipine 30 MG [Unipine XL],564997,RxNorm,nifedipine
36216904,Acebutolol / Nifedipine Pill,1153656,RxNorm,nifedipine
36224927,Nifedipine Pill,1158689,RxNorm,nifedipine
36214484,Atenolol / Nifedipine Pill,1154375,RxNorm,nifedipine
19024114,Nifedipine 10 MG Oral Capsule [Calcilat],200885,RxNorm,nifedipine
36242438,Nimodrel MR 20 Pill,1183916,RxNorm,nifedipine
19016869,24 HR Nifedipine 40 MG Extended Release Oral Tablet [Fortipine LA40],153103,RxNorm,nifedipine
36231025,Angiopine MR Oral Product,1176232,RxNorm,nifedipine
19116935,Nifedipine 10 MG [Nimodrel MR 10],565046,RxNorm,nifedipine
19010379,Nifedipine 10 MG Oral Capsule [Calanif],108745,RxNorm,nifedipine
19025439,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Adalat Retard 20],201449,RxNorm,nifedipine
19116981,Nifedipine 10 MG [Tensipine MR 10],565102,RxNorm,nifedipine
19061429,12 HR Nifedipine 10 MG Extended Release Oral Tablet,248708,RxNorm,nifedipine
36216903,Acebutolol / Nifedipine Oral Product,1153655,RxNorm,nifedipine
19134270,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipress MR 10],844450,RxNorm,nifedipine
1318989,Nifedipine 20 MG Oral Capsule [Adalat],91692,RxNorm,nifedipine
40068438,Nifedipine Extended Release Oral Tablet [Nifedipress MR 20],380882,RxNorm,nifedipine
36241083,Unipine XL Pill,1186280,RxNorm,nifedipine
36221082,Metoprolol / Nifedipine Pill,1163521,RxNorm,nifedipine
40069157,Nifedipine Sublingual Tablet,446660,RxNorm,nifedipine
19117605,Nifedipine 20 MG [Adalat AR],565911,RxNorm,nifedipine
19120540,Nifedipine 60 MG [Coracten XL],574054,RxNorm,nifedipine
40068785,Nifedipine Extended Release Oral Tablet [Unipine XL],380900,RxNorm,nifedipine
36239172,Slofedipine Oral Product,1184233,RxNorm,nifedipine
40068431,Nifedipine Extended Release Oral Tablet [Adipine MR 20],380871,RxNorm,nifedipine
19115260,Nifedipine 20 MG [Adalat],562860,RxNorm,nifedipine
19134548,Nifedipine 60 MG Extended Release Oral Tablet [Slofedipine XL],844731,RxNorm,nifedipine
19134256,Nifedipine 20 MG Extended Release Oral Tablet [Tensipine MR 20],844436,RxNorm,nifedipine
36233791,Adalate Oral Product,1170606,RxNorm,nifedipine
19120547,Nifedipine 30 MG [Slofedipine XL],574066,RxNorm,nifedipine
19134542,Nifedipine 60 MG Extended Release Oral Capsule,844725,RxNorm,nifedipine
19101994,Atenolol 50 MG / Nifedipine 20 MG Extended Release Oral Capsule,393275,RxNorm,nifedipine
19120546,Nifedipine 20 MG [Nifopress Retard],574065,RxNorm,nifedipine
19036447,Nifedipine 20 MG Oral Capsule [Procardia],207769,RxNorm,nifedipine
19019310,Nifedipine 20 MG Oral Capsule,198033,RxNorm,nifedipine
19116740,Nifedipine 5 MG [Adalat],564788,RxNorm,nifedipine
36243291,Tensipine MR 10 Pill,1182025,RxNorm,nifedipine
36237997,Genalat Retard Oral Product,1168358,RxNorm,nifedipine
1318918,Nifedipine 30 MG,317655,RxNorm,nifedipine
19134239,Nifedipine 20 MG Extended Release Oral Tablet [Nifelease],844419,RxNorm,nifedipine
40068432,Nifedipine Extended Release Oral Tablet [Angiopine MR],380874,RxNorm,nifedipine
19036450,Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet [Procardia],207773,RxNorm,nifedipine
36240930,Nifelease Oral Product,1183394,RxNorm,nifedipine
36235794,Fortipine LA40 Oral Product,1172636,RxNorm,nifedipine
40168081,Nifedipine 30 MG [Nifediac],880432,RxNorm,nifedipine
36240931,Nifelease Pill,1183395,RxNorm,nifedipine
19016611,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Tensipine MR 20],152909,RxNorm,nifedipine
19134278,Nifedipine 20 MG Extended Release Oral Tablet [Adalat AR],844458,RxNorm,nifedipine
19025502,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Adalat AR],201452,RxNorm,nifedipine
19016347,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Nimodrel MR 10],152731,RxNorm,nifedipine
36235009,Coracten Oral Product,1169500,RxNorm,nifedipine
19036471,Osmotic 24 HR Nifedipine 90 MG Extended Release Oral Tablet [Procardia],207774,RxNorm,nifedipine
19054617,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Slofedipine XL],227122,RxNorm,nifedipine
40068430,Nifedipine Extended Release Oral Tablet [Adipine MR 10],380870,RxNorm,nifedipine
19112979,Nifedipine 30 MG Extended Release Oral Tablet,491070,RxNorm,nifedipine
19115857,Nifedipine 10 MG [Adalate],563632,RxNorm,nifedipine
19107499,Acebutolol 100 MG / Nifedipine 10 MG Oral Tablet,432616,RxNorm,nifedipine
36240926,Nifedipress MR 20 Oral Product,1183390,RxNorm,nifedipine
19113736,Nifedipine 60 MG [Nifediac],541601,RxNorm,nifedipine
1318983,24 HR Nifedipine 30 MG Extended Release Oral Tablet [Adalat],672916,RxNorm,nifedipine
19017500,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Genalat Retard],153593,RxNorm,nifedipine
19071553,Nifedipine 30 MG [Afeditab CR],542721,RxNorm,nifedipine
36236356,Adalat Retard 20 Oral Product,1169962,RxNorm,nifedipine
19054524,24 HR Nifedipine 30 MG Extended Release Oral Capsule [Coracten XL],227060,RxNorm,nifedipine
19134815,Nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR],845007,RxNorm,nifedipine
19134730,Nifedipine 60 MG Extended Release Oral Tablet [Nifediac],844923,RxNorm,nifedipine
19116587,Nifedipine 10 MG [Calanif],564572,RxNorm,nifedipine
19025504,12 HR Nifedipine 20 MG Extended Release Oral Capsule [Coracten],201455,RxNorm,nifedipine
19134404,Nifedipine 60 MG Extended Release Oral Tablet [Procardia],844585,RxNorm,nifedipine
40068434,Nifedipine Extended Release Oral Tablet [Coroday MR],380878,RxNorm,nifedipine
36231027,Angiopine Oral Product,1176234,RxNorm,nifedipine
19103844,Metoprolol 50 MG / Nifedipine 15 MG Extended Release Oral Capsule,411867,RxNorm,nifedipine
19115309,Nifedipine 10 MG [Calcipine],562980,RxNorm,nifedipine
19116817,Nifedipine 20 MG [Adipine MR 20],564909,RxNorm,nifedipine
19134405,Nifedipine 90 MG Extended Release Oral Tablet [Procardia],844586,RxNorm,nifedipine
19134276,Nifedipine 20 MG Extended Release Oral Tablet [Nifensar XL],844456,RxNorm,nifedipine
40068781,Nifedipine Extended Release Oral Tablet [Nifensar XL],380890,RxNorm,nifedipine
40068771,Nifedipine Extended Release Oral Capsule [Coracten XL],380876,RxNorm,nifedipine
19019331,24 HR Nifedipine 30 MG Extended Release Oral Tablet,198034,RxNorm,nifedipine
40167801,24 HR Nifedipine 30 MG Extended Release Oral Tablet [Nifediac],880433,RxNorm,nifedipine
36233845,Afeditab CR Oral Product,1172064,RxNorm,nifedipine
19134261,Nifedipine 20 MG Extended Release Oral Tablet [Slofedipine],844441,RxNorm,nifedipine
36214483,Atenolol / Nifedipine Oral Product,1154374,RxNorm,nifedipine
1318860,Nifedipine 20 MG Oral Tablet,199782,RxNorm,nifedipine
19134816,Nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],845008,RxNorm,nifedipine
36236701,Calcilat Pill,1171526,RxNorm,nifedipine
19134539,Nifedipine 20 MG Extended Release Oral Tablet [Coroday MR],844722,RxNorm,nifedipine
19003921,Nifedipine 10 MG Oral Capsule [Adalate],104412,RxNorm,nifedipine
1719007,Osmotic 24 HR Nifedipine 30 MG Extended Release Oral Tablet,1812011,RxNorm,nifedipine
19016488,24 HR Nifedipine 40 MG Extended Release Oral Tablet [Angiopine 40 LA],152801,RxNorm,nifedipine
19019333,24 HR Nifedipine 90 MG Extended Release Oral Tablet,198036,RxNorm,nifedipine
40068433,Nifedipine Extended Release Oral Tablet [Cardilate MR],380875,RxNorm,nifedipine
19103832,Atenolol 25 MG / Nifedipine 10 MG Extended Release Oral Capsule,411852,RxNorm,nifedipine
36240927,Nifedipress MR 20 Pill,1183391,RxNorm,nifedipine
36242426,Nifopress Retard Pill,1183904,RxNorm,nifedipine
36243290,Tensipine MR 10 Oral Product,1182024,RxNorm,nifedipine
36237330,Coroday MR Oral Product,1170264,RxNorm,nifedipine
36242436,Nimodrel MR 10 Pill,1183914,RxNorm,nifedipine
19110980,Nifedipine 15 MG,446676,RxNorm,nifedipine
19000880,Nifedipine 10 MG Oral Capsule [Calcipine],102338,RxNorm,nifedipine
19134281,Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA],844461,RxNorm,nifedipine
36231026,Angiopine MR Pill,1176233,RxNorm,nifedipine
19010432,Nifedipine 5 MG Oral Capsule [Calanif],108781,RxNorm,nifedipine
36231028,Angiopine Pill,1176235,RxNorm,nifedipine
36234735,Calanif Pill,1170881,RxNorm,nifedipine
36236353,Adalat Pill,1169959,RxNorm,nifedipine
19116934,Nifedipine 20 MG [Nimodrel MR 20],565045,RxNorm,nifedipine
19134240,Nifedipine 20 MG Extended Release Oral Tablet [Hypolar Retard 20],844420,RxNorm,nifedipine
19112983,Nifedipine 90 MG Extended Release Oral Tablet,491086,RxNorm,nifedipine
19117300,Nifedipine 10 MG [Vasad],565534,RxNorm,nifedipine
40069145,Nifedipine Extended Release Oral Tablet,373070,RxNorm,nifedipine
19120502,Nifedipine 20 MG [Nifedipress MR 20],574010,RxNorm,nifedipine
40069151,Nifedipine Oral Capsule [Calanif],366482,RxNorm,nifedipine
36234734,Calanif Oral Product,1170880,RxNorm,nifedipine
19120542,Nifedipine 20 MG [Nivaten Retard],574061,RxNorm,nifedipine
19017087,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Slofedipine],153320,RxNorm,nifedipine
19134645,Nifedipine 60 MG Extended Release Oral Tablet [Nifedical],844830,RxNorm,nifedipine
19134561,Nifedipine 20 MG Extended Release Oral Capsule,844745,RxNorm,nifedipine
36240120,Nivaten Retard Pill,1184470,RxNorm,nifedipine
19116980,Nifedipine 10 MG [Cardilate MR],565101,RxNorm,nifedipine
19117146,Nifedipine 10 MG [Genalat Retard],565328,RxNorm,nifedipine
19120548,Nifedipine 60 MG [Slofedipine XL],574067,RxNorm,nifedipine
19025440,24 HR Nifedipine 20 MG Extended Release Oral Tablet [Nifensar XL],201450,RxNorm,nifedipine
1318953,Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet [Nifedical],351438,RxNorm,nifedipine
19025506,12 HR Nifedipine 10 MG Extended Release Oral Capsule [Coracten],201458,RxNorm,nifedipine
19134403,Nifedipine 30 MG Extended Release Oral Tablet [Procardia],844584,RxNorm,nifedipine
1318956,24 HR Nifedipine 20 MG Extended Release Oral Tablet,433843,RxNorm,nifedipine
36226981,Mefruside / Nifedipine Oral Product,1159204,RxNorm,nifedipine
19054614,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Nifopress Retard],227119,RxNorm,nifedipine
19117025,Nifedipine 40 MG [Fortipine LA40],565173,RxNorm,nifedipine
1318859,Nifedipine 5 MG Oral Capsule,199329,RxNorm,nifedipine
19016046,24 HR Nifedipine 30 MG Extended Release Oral Tablet [Unipine XL],152601,RxNorm,nifedipine
19134657,Nifedipine 30 MG Extended Release Oral Tablet [Nifedical],844846,RxNorm,nifedipine
40068775,Nifedipine Extended Release Oral Tablet [Angiopine 40 LA],380873,RxNorm,nifedipine
19107546,"ergoloid mesylates, USP 2 MG / Nifedipine 20 MG Oral Tablet",432674,RxNorm,nifedipine
36242425,Nifopress Retard Oral Product,1183903,RxNorm,nifedipine
36240923,Nifedical Pill,1183387,RxNorm,nifedipine
36240922,Nifedical Oral Product,1183386,RxNorm,nifedipine
19054217,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Coroday MR],226536,RxNorm,nifedipine
1719009,Osmotic 24 HR Nifedipine 90 MG Extended Release Oral Tablet,1812015,RxNorm,nifedipine
40010569,Atenolol / Nifedipine Oral Tablet,376172,RxNorm,nifedipine
19019309,Nifedipine 10 MG Oral Capsule,198032,RxNorm,nifedipine
40068435,Nifedipine Extended Release Oral Tablet [Genalat Retard],380888,RxNorm,nifedipine
19134277,Nifedipine 20 MG Extended Release Oral Tablet [Adalate LP],844457,RxNorm,nifedipine
36239173,Slofedipine Pill,1184234,RxNorm,nifedipine
36236350,Adalat LA Oral Product,1169956,RxNorm,nifedipine
19112980,Nifedipine 30 MG [Adalat],491071,RxNorm,nifedipine
36234062,Adipine MR 10 Pill,1170634,RxNorm,nifedipine
19118469,Nifedipine 10 MG [Procardia],568505,RxNorm,nifedipine
19134545,Nifedipine 20 MG Extended Release Oral Tablet [Nivaten Retard],844728,RxNorm,nifedipine
36243293,Tensipine MR 20 Pill,1182027,RxNorm,nifedipine
19134250,Nifedipine 10 MG Extended Release Oral Tablet [Nimodrel MR 10],844430,RxNorm,nifedipine
19054091,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Nivaten Retard],226347,RxNorm,nifedipine
19134236,Nifedipine 20 MG Extended Release Oral Tablet [Angiopine MR],844416,RxNorm,nifedipine
40065688,Mefruside / Nifedipine Oral Tablet,446675,RxNorm,nifedipine
1318985,24 HR Nifedipine 90 MG Extended Release Oral Tablet [Adalat],672918,RxNorm,nifedipine
36239174,Slofedipine XL Oral Product,1184235,RxNorm,nifedipine
36232388,Hypolar Retard 20 Pill,1176720,RxNorm,nifedipine
40069146,Nifedipine Injectable Solution,446659,RxNorm,nifedipine
19012420,Nifedipine 5 MG Oral Capsule [Adalat],150753,RxNorm,nifedipine
40068439,Nifedipine Extended Release Oral Tablet [Nifedotard 20MR],380889,RxNorm,nifedipine
40168082,Nifedipine 90 MG Extended Release Oral Tablet [Nifediac],880438,RxNorm,nifedipine
36232164,Procardia Pill,1180009,RxNorm,nifedipine
40061782,Metoprolol / Nifedipine Extended Release Oral Capsule,446677,RxNorm,nifedipine
19134244,Nifedipine 10 MG Extended Release Oral Tablet [Adipine MR 10],844424,RxNorm,nifedipine
19054554,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Nivaten Retard],227083,RxNorm,nifedipine
